Job Code,Grade,Salary,Original Hire Date,Run Date,Tenure
16740,6,62732.8,1/5/2022,6/1/2024,878
11700,3,49920,3/30/2022,6/1/2024,794
11700,3,53996.8,6/22/2022,6/1/2024,710
11700,3,53996.8,8/3/2022,6/1/2024,668
11700,3,49920,8/10/2022,6/1/2024,661
11700,3,47840,8/17/2022,6/1/2024,654
11700,3,49920,8/24/2022,6/1/2024,647
11700,3,45760,10/12/2022,6/1/2024,598
16710,3,63814.4,11/8/2022,6/1/2024,571
16740,6,62732.8,11/9/2022,6/1/2024,570
11700,3,52000,11/9/2022,6/1/2024,570
11700,3,47840,1/4/2023,6/1/2024,514
11700,3,53996.8,7/12/2023,6/1/2024,325
11700,3,45760,9/6/2023,6/1/2024,269
11700,3,43680,9/27/2023,6/1/2024,248
11700,3,41600,2/13/2024,6/1/2024,109
11700,3,43680,2/28/2024,6/1/2024,94
11090,6,73356.48,8/11/1997,6/1/2024,9791
12560,8,110564.46,3/17/2003,6/1/2024,7747
11070,6,73548.8,5/14/2008,6/1/2024,5862
11040,8,92253.4,12/1/1997,6/1/2024,9679
11110,6,72096.96,8/20/2010,6/1/2024,5034
11090,6,67059.2,7/30/2007,6/1/2024,6151
11760,4,61609.6,2/14/2013,6/1/2024,4125
11700,3,56742.4,3/14/2013,6/1/2024,4097
11700,3,61464,6/5/2014,6/1/2024,3649
16720,4,49462.4,7/7/2014,6/1/2024,3617
11760,4,61214.4,1/23/2009,6/1/2024,5608
11700,3,60590.4,6/10/2002,6/1/2024,8027
12060,3,55536,5/20/2002,6/1/2024,8048
11700,3,57595.2,4/27/2010,6/1/2024,5149
11760,4,63835.2,9/28/2005,6/1/2024,6821
11760,4,63772.8,10/1/2010,6/1/2024,4992
11700,3,57636.8,1/17/2007,6/1/2024,6345
11600,1,55848,4/6/2007,6/1/2024,6266
11760,4,59529.6,5/28/2002,6/1/2024,8040
11700,3,57636.8,8/11/2011,6/1/2024,4678
11700,3,64916.8,6/10/2011,6/1/2024,4740
16750,6,76356.8,6/23/2002,6/1/2024,8014
11700,3,59800,5/3/2012,6/1/2024,4412
11700,3,59550.4,12/6/2004,6/1/2024,7117
11580,2,59030.4,2/21/2007,6/1/2024,6310
16740,6,73195.2,8/3/2004,6/1/2024,7242
11700,3,58552,7/6/2004,6/1/2024,7270
16740,6,76356.8,12/16/2002,6/1/2024,7838
11760,4,62836.8,8/13/2014,6/1/2024,3580
11700,3,64043.2,11/18/2015,6/1/2024,3118
11700,3,57595.2,2/26/2016,6/1/2024,3018
11700,3,54953.6,2/23/2017,6/1/2024,2655
11580,2,57220.8,4/20/2017,6/1/2024,2599
11700,3,54953.6,12/21/2017,6/1/2024,2354
11700,3,54953.6,3/15/2018,6/1/2024,2270
16720,4,71302.4,6/14/2018,6/1/2024,2179
11700,3,41600,7/5/2018,6/1/2024,2158
11700,3,47840,7/19/2018,6/1/2024,2144
11700,3,56076.8,8/16/2018,6/1/2024,2116
16710,3,71302.4,9/27/2018,6/1/2024,2074
11700,3,54953.6,10/25/2018,6/1/2024,2046
11700,3,53996.8,1/3/2019,6/1/2024,1976
11700,3,53996.8,4/18/2019,6/1/2024,1871
11700,3,57033.6,5/2/2019,6/1/2024,1857
11700,3,57054.4,6/14/2019,6/1/2024,1814
11700,3,51916.8,6/28/2019,6/1/2024,1800
11700,3,51916.8,7/19/2019,6/1/2024,1779
11700,3,59176,9/5/2019,6/1/2024,1731
11700,3,56076.8,9/10/2020,6/1/2024,1360
11700,3,47840,12/4/2020,6/1/2024,1275
11700,3,53996.8,12/23/2020,6/1/2024,1256
11700,3,55078.4,2/26/2021,6/1/2024,1191
11700,3,56076.8,4/22/2021,6/1/2024,1136
11700,3,56076.8,5/6/2021,6/1/2024,1122
11700,3,47840,5/13/2021,6/1/2024,1115
11700,3,47840,6/24/2021,6/1/2024,1073
11700,3,53996.8,8/12/2021,6/1/2024,1024
11700,3,53996.8,10/7/2021,6/1/2024,968
11700,3,52000,10/28/2021,6/1/2024,947
11700,3,56076.8,11/4/2021,6/1/2024,940
11700,3,56076.8,2/24/2022,6/1/2024,828
11700,3,56076.8,3/24/2022,6/1/2024,800
16720,4,62649.6,5/5/2022,6/1/2024,758
11700,3,47840,6/23/2022,6/1/2024,709
11700,3,53996.8,6/30/2022,6/1/2024,702
11700,3,47840,7/7/2022,6/1/2024,695
11700,3,47840,3/2/2023,6/1/2024,457
11700,3,43680,3/9/2023,6/1/2024,450
11700,3,47840,3/30/2023,6/1/2024,429
11700,3,47840,6/8/2023,6/1/2024,359
11700,3,52000,6/15/2023,6/1/2024,352
11700,3,47840,6/15/2023,6/1/2024,352
11700,3,43680,8/3/2023,6/1/2024,303
11700,3,47840,8/24/2023,6/1/2024,282
11700,3,43680,11/2/2023,6/1/2024,212
11700,3,47840,12/21/2023,6/1/2024,163
11700,3,52000,12/28/2023,6/1/2024,156
11700,3,43680,2/1/2024,6/1/2024,121
11700,3,43680,3/21/2024,6/1/2024,72
11700,3,43680,5/2/2024,6/1/2024,30
12560,8,121624.05,6/5/1997,6/1/2024,9858
11040,8,102200.12,3/30/1986,6/1/2024,13943
11070,6,74111.64,8/11/2002,6/1/2024,7965
11090,6,76578.63,2/11/2002,6/1/2024,8146
10370,7,95195.81,6/23/1990,6/1/2024,12397
11090,6,76578.63,10/21/2004,6/1/2024,7163
11090,6,76578.63,4/29/2002,6/1/2024,8069
11110,6,74109.35,5/13/2002,6/1/2024,8055
11000,9,157603.71,6/15/1998,6/1/2024,9483
10031,6,56243.2,4/22/2019,6/1/2024,1867
11110,6,71440.45,10/10/2019,6/1/2024,1696
11580,2,48297.6,11/6/2009,6/1/2024,5321
11700,3,48256,11/9/2009,6/1/2024,5318
12760,3,57345.6,11/16/2009,6/1/2024,5311
11800,3,48963.2,1/11/2010,6/1/2024,5255
11700,3,55120,9/8/2010,6/1/2024,5015
12760,3,46675.2,2/13/2011,6/1/2024,4857
12760,3,51958.4,5/31/2012,6/1/2024,4384
12300,4,68640,5/14/2013,6/1/2024,4036
11800,3,41184,9/18/2013,6/1/2024,3909
12430,4,56160,9/24/2014,6/1/2024,3538
11760,4,54371.2,10/7/2014,6/1/2024,3525
11700,3,46820.8,9/20/2011,6/1/2024,4638
11700,3,59030.4,11/2/1998,6/1/2024,9343
11700,3,51188.8,9/29/2015,6/1/2024,3168
11800,3,48131.2,10/5/2015,6/1/2024,3162
12750,2,46696,11/8/2015,6/1/2024,3128
11800,3,47673.6,3/27/2016,6/1/2024,2988
12760,3,50731.2,5/8/2016,6/1/2024,2946
12430,4,54371.2,10/3/2016,6/1/2024,2798
11800,3,46425.6,10/3/2016,6/1/2024,2798
16720,4,60860.8,11/29/2016,6/1/2024,2741
11700,3,48505.6,11/29/2016,6/1/2024,2741
12760,3,48110.4,1/10/2017,6/1/2024,2699
12080,3,46737.6,1/30/2017,6/1/2024,2679
12480,4,70720,2/13/2017,6/1/2024,2665
12760,3,46342.4,2/21/2017,6/1/2024,2657
11760,4,57220.8,3/22/2017,6/1/2024,2628
11700,3,41787.2,4/24/2017,6/1/2024,2595
12130,4,55556.8,5/15/2017,6/1/2024,2574
12760,3,45136,6/16/2017,6/1/2024,2542
16710,3,54329.6,9/24/2017,6/1/2024,2442
16990,3,40268.8,5/18/2016,6/1/2024,2936
12760,3,50232,10/30/2017,6/1/2024,2406
11700,3,46176,12/18/2017,6/1/2024,2357
16710,3,48672,1/8/2018,6/1/2024,2336
12760,3,48110.4,2/19/2018,6/1/2024,2294
12760,3,52915.2,2/19/2018,6/1/2024,2294
12760,3,49046.4,3/5/2018,6/1/2024,2280
11780,3,42328,6/4/2018,6/1/2024,2189
11700,3,49025.6,6/11/2018,6/1/2024,2182
17580,6,55328,6/25/2018,6/1/2024,2168
13420,3,54080,7/16/2018,6/1/2024,2147
11700,3,46800,9/4/2018,6/1/2024,2097
11800,3,45988.8,10/8/2018,6/1/2024,2063
18720,4,66144,10/22/2018,6/1/2024,2049
16750,6,76440,11/18/2018,6/1/2024,2022
16750,6,76440,1/21/2019,6/1/2024,1958
12430,4,55120,3/18/2019,6/1/2024,1902
16750,6,89772.8,3/25/2019,6/1/2024,1895
15470,3,43992,4/8/2019,6/1/2024,1881
16750,6,81120,7/1/2019,6/1/2024,1797
11760,4,54724.8,9/30/2019,6/1/2024,1706
12020,2,43867.2,10/7/2019,6/1/2024,1699
12760,3,45011.2,11/18/2019,6/1/2024,1657
12760,3,46342.4,12/2/2019,6/1/2024,1643
11760,4,55619.2,12/2/2019,6/1/2024,1643
11760,4,52832,1/13/2020,6/1/2024,1601
11580,2,53352,2/17/2020,6/1/2024,1566
12020,2,43347.2,3/2/2020,6/1/2024,1552
11700,3,43264,3/16/2020,6/1/2024,1538
12760,3,51459.2,10/8/2020,6/1/2024,1332
18720,4,64896,11/9/2020,6/1/2024,1300
18720,4,64896,11/30/2020,6/1/2024,1279
12760,3,45718.4,12/9/2020,6/1/2024,1270
16720,4,58676.8,2/7/2021,6/1/2024,1210
12480,4,56160,3/8/2021,6/1/2024,1181
11790,2,37856,4/6/2021,6/1/2024,1152
16750,6,71884.8,6/7/2021,6/1/2024,1090
12760,3,46779.2,6/28/2021,6/1/2024,1069
11780,3,42473.6,7/19/2021,6/1/2024,1048
16730,6,73902.4,8/2/2021,6/1/2024,1034
16990,3,41537.6,8/16/2021,6/1/2024,1020
12760,3,42016,8/17/2021,6/1/2024,1019
16730,6,80704,8/30/2021,6/1/2024,1006
11700,3,46508.8,9/7/2021,6/1/2024,998
12760,3,45635.2,9/27/2021,6/1/2024,978
11580,2,41808,10/4/2021,6/1/2024,971
12760,3,49212.8,10/11/2021,6/1/2024,964
11780,3,40622.4,11/1/2021,6/1/2024,943
11760,4,51001.6,12/13/2021,6/1/2024,901
11790,2,37856,12/6/2021,6/1/2024,908
12760,3,44740.8,12/9/2021,6/1/2024,905
16710,3,54329.6,1/12/2022,6/1/2024,871
16720,4,51084.8,1/31/2022,6/1/2024,852
16710,3,54329.6,2/7/2022,6/1/2024,845
16730,6,76065.6,2/14/2022,6/1/2024,838
16710,3,50544,3/2/2022,6/1/2024,822
11700,3,42993.6,2/28/2022,6/1/2024,824
11800,3,44096,3/2/2022,6/1/2024,822
11790,2,38875.2,3/28/2022,6/1/2024,796
11580,2,45427.2,4/11/2022,6/1/2024,782
16710,3,52166.4,5/9/2022,6/1/2024,754
12030,2,39249.6,5/25/2022,6/1/2024,738
16710,3,52166.4,5/25/2022,6/1/2024,738
11580,2,40560,6/6/2022,6/1/2024,726
11800,3,38688,6/13/2022,6/1/2024,719
11700,3,44137.6,7/11/2022,6/1/2024,691
11790,2,41932.8,8/1/2022,6/1/2024,670
11580,2,45427.2,8/1/2022,6/1/2024,670
11700,3,43680,8/15/2022,6/1/2024,656
11570,2,44720,9/14/2022,6/1/2024,626
11770,2,39291.2,9/27/2022,6/1/2024,613
11580,2,43264,11/3/2022,6/1/2024,576
11790,2,38438.4,11/29/2022,6/1/2024,550
11700,3,41912,11/29/2022,6/1/2024,550
11600,1,39353.6,12/20/2022,6/1/2024,529
11600,1,40788.8,12/20/2022,6/1/2024,529
12760,3,39145.6,1/4/2023,6/1/2024,514
11600,1,40019.2,2/27/2023,6/1/2024,460
11770,2,38937.6,3/15/2023,6/1/2024,444
12760,3,41371.2,4/10/2023,6/1/2024,418
11700,3,40560,4/10/2023,6/1/2024,418
16710,3,54329.6,5/22/2023,6/1/2024,376
12760,3,43264,10/10/2023,6/1/2024,235
11790,2,38604.8,10/25/2023,6/1/2024,220
11700,3,46508.8,11/27/2023,6/1/2024,187
11600,1,38480,12/26/2023,6/1/2024,158
12030,2,37440,1/29/2024,6/1/2024,124
11790,2,37689.6,2/5/2024,6/1/2024,117
12030,2,37440,3/11/2024,6/1/2024,82
11770,2,37689.6,2/26/2024,6/1/2024,96
11700,3,40560,3/18/2024,6/1/2024,75
11790,2,40872,4/1/2024,6/1/2024,61
12030,2,37440,4/1/2024,6/1/2024,61
11700,3,39520,4/15/2024,6/1/2024,47
11700,3,39520,4/15/2024,6/1/2024,47
11790,2,44720,4/22/2024,6/1/2024,40
11770,2,37960,4/30/2024,6/1/2024,32
11090,6,81485.07,5/21/2012,6/1/2024,4394
11050,7,96403.51,11/9/2009,6/1/2024,5318
11060,7,81196.5,6/4/2012,6/1/2024,4380
11100,6,73460.1,10/30/2012,6/1/2024,4232
11100,6,65997.93,11/14/2012,6/1/2024,4217
11100,6,69497.19,9/2/2014,6/1/2024,3560
11040,8,120000,2/25/2009,6/1/2024,5575
11090,6,73681.65,10/19/2015,6/1/2024,3148
10041,7,69000,3/6/2016,6/1/2024,3009
11050,7,95000,8/21/2016,6/1/2024,2841
11981,6,63608.48,12/25/2016,6/1/2024,2715
11090,6,74591.05,9/26/2012,6/1/2024,4266
11120,7,78026.32,3/26/2018,6/1/2024,2259
11050,7,82000,10/7/2019,6/1/2024,1699
11130,8,91933.87,11/18/2019,6/1/2024,1657
13900,9,146068,3/2/2020,6/1/2024,1552
11100,6,65000,12/9/2020,6/1/2024,1270
10070,6,58850,3/22/2021,6/1/2024,1167
11100,6,62658.96,6/6/2022,6/1/2024,726
10380,8,113850,9/26/2022,6/1/2024,614
11380,9,117875,11/7/2022,6/1/2024,572
11100,6,64260,6/5/2023,6/1/2024,362
12540,7,103000,7/24/2023,6/1/2024,313
11050,7,90000,11/6/2023,6/1/2024,208
12560,8,127000,5/6/2024,6/1/2024,26
11700,3,47236.8,6/28/2005,6/1/2024,6913
11760,4,45884.8,3/15/1993,6/1/2024,11401
11600,1,32780.8,8/25/2022,6/1/2024,646
12260,2,35339.2,12/18/2023,6/1/2024,166
12550,7,69484,11/23/2009,6/1/2024,5304
11020,8,76650,8/25/2019,6/1/2024,1742
11800,3,50856,11/1/1999,6/1/2024,8979
11760,4,62400,2/7/2000,6/1/2024,8881
12760,3,56680,3/2/2000,6/1/2024,8857
11570,2,52000,7/17/2000,6/1/2024,8720
16720,4,67496,7/25/2000,6/1/2024,8712
11700,3,56784,1/4/1999,6/1/2024,9280
16730,6,65104,10/22/2001,6/1/2024,8258
16720,4,55120,7/8/2003,6/1/2024,7634
16990,3,52000,12/14/2004,6/1/2024,7109
11800,3,45448,12/14/2004,6/1/2024,7109
11590,3,57720,12/22/2004,6/1/2024,7101
12760,3,53560,2/27/2005,6/1/2024,7034
16730,6,58344,2/27/2013,6/1/2024,4112
12430,4,52000,1/3/2008,6/1/2024,5994
11790,2,48360,3/12/2008,6/1/2024,5925
11720,3,52956.8,12/18/2008,6/1/2024,5644
11760,4,51480,12/22/2008,6/1/2024,5640
11600,1,48880,2/17/2009,6/1/2024,5583
11760,4,54080,3/25/2009,6/1/2024,5547
11700,3,50294.4,1/5/2010,6/1/2024,5261
11570,2,47840,5/27/2010,6/1/2024,5119
12430,4,52520,1/9/2012,6/1/2024,4527
12760,3,48048,11/9/2012,6/1/2024,4222
11700,3,49816,11/15/2012,6/1/2024,4216
12430,4,51480,4/11/2013,6/1/2024,4069
11590,3,56763.2,12/30/2013,6/1/2024,3806
11790,2,47632,1/17/2014,6/1/2024,3788
11700,3,46280,2/20/2014,6/1/2024,3754
11800,3,46592,2/20/2014,6/1/2024,3754
12300,4,62920,6/20/2014,6/1/2024,3634
12480,4,50440,7/22/2014,6/1/2024,3602
11760,4,50960,8/26/2014,6/1/2024,3567
11590,3,50876.8,10/15/2014,6/1/2024,3517
11780,3,44761.6,12/5/2014,6/1/2024,3466
11800,3,52915.2,2/20/2015,6/1/2024,3389
11700,3,42016,3/19/2015,6/1/2024,3362
16710,3,45344,4/10/2015,6/1/2024,3340
11800,3,39478.4,4/7/2014,6/1/2024,3708
11700,3,46592,4/7/2014,6/1/2024,3708
12760,3,54600,6/11/2004,6/1/2024,7295
11760,4,50585.6,6/30/2013,6/1/2024,3989
11600,1,37668.8,11/3/2008,6/1/2024,5689
11700,3,47840,4/28/2015,6/1/2024,3322
11760,4,53560,1/25/2016,6/1/2024,3050
11760,4,50148.8,9/6/2016,6/1/2024,2825
12430,4,51480,10/28/2016,6/1/2024,2773
12430,4,50440,12/16/2016,6/1/2024,2724
16720,4,52000,2/10/2017,6/1/2024,2668
11790,2,43680,3/20/2017,6/1/2024,2630
11790,2,43888,3/24/2017,6/1/2024,2626
11800,3,45760,6/16/2017,6/1/2024,2542
12030,2,42848,7/10/2017,6/1/2024,2518
11570,2,50336,2/20/2018,6/1/2024,2293
11790,2,49753.6,2/26/2018,6/1/2024,2287
16710,3,40040,5/14/2018,6/1/2024,2210
11700,3,46592,6/4/2018,6/1/2024,2189
12760,3,49192,6/25/2018,6/1/2024,2168
12760,3,46363.2,7/2/2018,6/1/2024,2161
12430,4,50960,10/8/2018,6/1/2024,2063
16720,4,58344,10/15/2018,6/1/2024,2056
11790,2,43680,10/14/2018,6/1/2024,2057
16710,3,54912,11/12/2018,6/1/2024,2028
12760,3,47257.6,12/3/2018,6/1/2024,2007
12430,4,46800,1/28/2019,6/1/2024,1951
12430,4,47507.2,3/25/2019,6/1/2024,1895
16720,4,51376,4/22/2019,6/1/2024,1867
11760,4,49920,7/22/2019,6/1/2024,1776
12260,2,46488,7/22/2019,6/1/2024,1776
11600,1,46280,7/22/2019,6/1/2024,1776
16710,3,40144,8/19/2019,6/1/2024,1748
11760,4,48880,10/14/2019,6/1/2024,1692
12430,4,49316.8,10/14/2019,6/1/2024,1692
12760,3,49192,10/21/2019,6/1/2024,1685
12760,3,50440,11/4/2019,6/1/2024,1671
11580,2,48672,11/11/2019,6/1/2024,1664
12760,3,50336,11/18/2019,6/1/2024,1657
12060,3,49920,12/2/2019,6/1/2024,1643
11800,3,47278.4,12/2/2019,6/1/2024,1643
11760,4,52000,12/2/2019,6/1/2024,1643
11700,3,48672,12/9/2019,6/1/2024,1636
11570,2,48984,1/27/2020,6/1/2024,1587
12760,3,47008,1/27/2020,6/1/2024,1587
12760,3,47673.6,2/25/2020,6/1/2024,1558
12760,3,51480,3/23/2020,6/1/2024,1531
11800,3,44449.6,5/26/2020,6/1/2024,1467
11700,3,40560,1/16/2020,6/1/2024,1598
12760,3,49816,6/22/2020,6/1/2024,1440
11570,2,46945.6,7/6/2020,6/1/2024,1426
12760,3,49753.6,8/3/2020,6/1/2024,1398
11760,4,50440,8/10/2020,6/1/2024,1391
11780,3,39083.2,10/19/2020,6/1/2024,1321
12760,3,50856,10/19/2020,6/1/2024,1321
12760,3,44553.6,1/11/2021,6/1/2024,1237
12760,3,47049.6,2/1/2021,6/1/2024,1216
16730,6,70200,3/8/2021,6/1/2024,1181
11760,4,48963.2,3/8/2021,6/1/2024,1181
11800,3,40310.4,3/22/2021,6/1/2024,1167
12760,3,46945.6,3/22/2021,6/1/2024,1167
11580,2,48672,3/29/2021,6/1/2024,1160
12760,3,48048,5/25/2021,6/1/2024,1103
11800,3,43908.8,6/1/2021,6/1/2024,1096
11700,3,46592,6/21/2021,6/1/2024,1076
12430,4,48193.6,6/29/2021,6/1/2024,1068
11800,3,43596.8,6/29/2021,6/1/2024,1068
12060,3,48152,6/29/2021,6/1/2024,1068
11800,3,41600,6/29/2021,6/1/2024,1068
11800,3,45864,7/6/2021,6/1/2024,1061
11600,1,39520,7/19/2021,6/1/2024,1048
11700,3,44408,7/19/2021,6/1/2024,1048
12020,2,43160,8/11/2021,6/1/2024,1025
12300,4,51480,8/16/2021,6/1/2024,1020
11790,2,44928,8/30/2021,6/1/2024,1006
12430,4,46196.8,8/31/2021,6/1/2024,1005
11760,4,48880,8/30/2021,6/1/2024,1006
12060,3,49920,9/8/2021,6/1/2024,997
12430,4,50440,9/13/2021,6/1/2024,992
11800,3,44012.8,9/20/2021,6/1/2024,985
16710,3,42328,9/20/2021,6/1/2024,985
11600,1,38209.6,9/27/2021,6/1/2024,978
12760,3,43596.8,10/4/2021,6/1/2024,971
11720,3,44096,10/11/2021,6/1/2024,964
11580,2,50232,10/11/2021,6/1/2024,964
12760,3,45448,10/11/2021,6/1/2024,964
12760,3,45968,10/26/2021,6/1/2024,949
12760,3,47632,10/26/2021,6/1/2024,949
12430,4,46508.8,12/13/2021,6/1/2024,901
12760,3,45448,12/20/2021,6/1/2024,894
11700,3,42952,1/11/2022,6/1/2024,872
11700,3,44720,1/24/2022,6/1/2024,859
12760,3,41600,2/7/2022,6/1/2024,845
11780,3,42640,2/21/2022,6/1/2024,831
11600,1,36587.2,3/14/2022,6/1/2024,810
12760,3,45968,3/14/2022,6/1/2024,810
11700,3,43160,3/21/2022,6/1/2024,803
12760,3,45760,4/4/2022,6/1/2024,789
12760,3,45448,4/11/2022,6/1/2024,782
11800,3,39520,5/16/2022,6/1/2024,747
12250,2,41080,6/6/2022,6/1/2024,726
11580,2,42120,6/6/2022,6/1/2024,726
11790,2,45240,6/20/2022,6/1/2024,712
11790,2,41080,7/5/2022,6/1/2024,697
11800,3,39624,7/11/2022,6/1/2024,691
11790,2,39000,8/8/2022,6/1/2024,663
11700,3,44345.6,8/8/2022,6/1/2024,663
11700,3,41371.2,9/6/2022,6/1/2024,634
12760,3,46800,9/6/2022,6/1/2024,634
11800,3,42432,9/19/2022,6/1/2024,621
16730,6,70720,9/26/2022,6/1/2024,614
11800,3,40310.4,9/19/2022,6/1/2024,621
11800,3,41433.6,10/3/2022,6/1/2024,607
11790,2,39104,10/31/2022,6/1/2024,579
12760,3,45302.4,11/21/2022,6/1/2024,558
12760,3,45968,11/21/2022,6/1/2024,558
11790,2,39000,12/19/2022,6/1/2024,530
11780,3,42120,12/19/2022,6/1/2024,530
11700,3,41184,1/9/2023,6/1/2024,509
12030,2,40040,2/27/2023,6/1/2024,460
11790,2,38480,2/20/2023,6/1/2024,467
11790,2,39187.2,3/6/2023,6/1/2024,453
11790,2,39520,3/13/2023,6/1/2024,446
11700,3,38750.4,3/20/2023,6/1/2024,439
11800,3,42952,3/20/2023,6/1/2024,439
11800,3,39936,3/27/2023,6/1/2024,432
11790,2,39145.6,3/27/2023,6/1/2024,432
11800,3,40248,4/3/2023,6/1/2024,425
11600,1,35880,4/3/2023,6/1/2024,425
11700,3,42182.4,4/10/2023,6/1/2024,418
11720,3,40560,4/17/2023,6/1/2024,411
16990,3,41600,6/5/2023,6/1/2024,362
12760,3,42723.2,6/5/2023,6/1/2024,362
11800,3,40622.4,6/5/2023,6/1/2024,362
12030,2,36608,6/12/2023,6/1/2024,355
12020,2,43056,7/10/2023,6/1/2024,327
12430,4,43680,7/10/2023,6/1/2024,327
11700,3,41371.2,7/19/2023,6/1/2024,318
11770,2,39748.8,7/31/2023,6/1/2024,306
11800,3,40435.2,8/7/2023,6/1/2024,299
11700,3,41371.2,8/7/2023,6/1/2024,299
11700,3,41600,8/7/2023,6/1/2024,299
11580,2,49275.2,8/7/2023,6/1/2024,299
11790,2,39915.2,8/9/2023,6/1/2024,297
11770,2,38792,8/21/2023,6/1/2024,285
12260,2,34195.2,8/21/2023,6/1/2024,285
11790,2,40164.8,8/21/2023,6/1/2024,285
12760,3,41600,9/5/2023,6/1/2024,270
11780,3,39561.6,9/25/2023,6/1/2024,250
11790,2,38500.8,10/2/2023,6/1/2024,243
12020,2,43160,10/9/2023,6/1/2024,236
11700,3,42120,10/9/2023,6/1/2024,236
11700,3,39707.2,10/9/2023,6/1/2024,236
11790,2,37772.8,10/9/2023,6/1/2024,236
11790,2,37772.8,10/16/2023,6/1/2024,229
12030,2,40664,10/16/2023,6/1/2024,229
11700,3,42640,10/16/2023,6/1/2024,229
11790,2,40040,10/23/2023,6/1/2024,222
11790,2,39520,11/6/2023,6/1/2024,208
11790,2,45760,11/13/2023,6/1/2024,201
11770,2,38604.8,11/13/2023,6/1/2024,201
12760,3,46321.6,11/27/2023,6/1/2024,187
11800,3,40955.2,12/4/2023,6/1/2024,180
11700,3,42432,12/11/2023,6/1/2024,173
11800,3,41600,12/4/2023,6/1/2024,180
11790,2,39852.8,12/11/2023,6/1/2024,173
11800,3,41600,12/11/2023,6/1/2024,173
11770,2,39457.6,12/18/2023,6/1/2024,166
11770,2,38604.8,12/18/2023,6/1/2024,166
16720,4,55120,1/2/2024,6/1/2024,151
11790,2,37440,1/2/2024,6/1/2024,151
11600,1,35360,1/2/2024,6/1/2024,151
12030,2,35360,1/2/2024,6/1/2024,151
11790,2,40560,1/2/2024,6/1/2024,151
11700,3,37960,1/3/2024,6/1/2024,150
11790,2,37440,1/8/2024,6/1/2024,145
11700,3,41600,1/8/2024,6/1/2024,145
11790,2,39520,1/22/2024,6/1/2024,131
11800,3,41184,1/22/2024,6/1/2024,131
11770,2,39520,1/29/2024,6/1/2024,124
11770,2,37856,1/29/2024,6/1/2024,124
11790,2,41600,1/29/2024,6/1/2024,124
11790,2,37440,2/12/2024,6/1/2024,110
11700,3,41600,2/5/2024,6/1/2024,117
11790,2,39520,2/5/2024,6/1/2024,117
11790,2,37856,2/12/2024,6/1/2024,110
11700,3,40144,2/12/2024,6/1/2024,110
11700,3,41600,2/12/2024,6/1/2024,110
11740,2,37440,2/12/2024,6/1/2024,110
11600,1,37856,2/19/2024,6/1/2024,103
11770,2,38688,2/19/2024,6/1/2024,103
11600,1,36400,2/26/2024,6/1/2024,96
11790,2,41600,3/4/2024,6/1/2024,89
11770,2,38688,3/4/2024,6/1/2024,89
11790,2,37440,3/11/2024,6/1/2024,82
11790,2,43680,3/25/2024,6/1/2024,68
11790,2,41600,4/1/2024,6/1/2024,61
11740,2,39520,4/22/2024,6/1/2024,40
11700,3,41600,4/22/2024,6/1/2024,40
11770,2,37856,4/22/2024,6/1/2024,40
11790,2,40040,4/22/2024,6/1/2024,40
11770,2,38688,4/22/2024,6/1/2024,40
11790,2,39520,5/6/2024,6/1/2024,26
11700,3,41600,5/6/2024,6/1/2024,26
12540,7,98508.25,4/19/1999,6/1/2024,9175
11060,7,94640,12/22/2008,6/1/2024,5640
11120,7,115147.6,2/16/2009,6/1/2024,5584
10070,6,72322.46,5/25/2012,6/1/2024,4390
11050,7,83000,1/24/2013,6/1/2024,4146
11100,6,70037.5,10/29/2013,6/1/2024,3868
11100,6,72561.52,11/14/2013,6/1/2024,3852
11050,7,92553.27,10/2/2014,6/1/2024,3530
11100,6,73022.15,11/3/2016,6/1/2024,2767
11981,6,66735.76,10/9/2017,6/1/2024,2427
12560,8,122507.93,3/12/2018,6/1/2024,2273
11100,6,68549.33,4/22/2019,6/1/2024,1867
10041,7,97533.8,10/5/2020,6/1/2024,1335
11380,9,130000,12/6/2021,6/1/2024,908
11040,8,146020,4/11/2022,6/1/2024,782
10370,7,104000,4/4/2022,6/1/2024,789
11050,7,107520,10/10/2022,6/1/2024,600
11100,6,69357.87,6/5/2023,6/1/2024,362
12190,6,72100,7/10/2023,6/1/2024,327
11100,6,75016.8,8/7/2023,6/1/2024,299
11100,6,76012.5,12/18/2023,6/1/2024,166
11760,4,52936,5/19/2003,6/1/2024,7684
11810,4,46488,1/18/2010,6/1/2024,5248
12130,4,61776,1/31/2011,6/1/2024,4870
16750,6,71739.2,11/29/1990,6/1/2024,12238
11720,3,43950.4,7/5/2016,6/1/2024,2888
11720,3,45281.6,1/23/2017,6/1/2024,2686
11740,2,43700.8,6/13/2017,6/1/2024,2545
16990,3,42057.6,9/5/2017,6/1/2024,2461
11580,2,45760,9/12/2017,6/1/2024,2454
16720,4,43180.8,2/19/2018,6/1/2024,2294
11600,1,37398.4,4/6/2020,6/1/2024,1517
11740,2,37252.8,2/1/2021,6/1/2024,1216
11790,2,38355.2,6/14/2021,6/1/2024,1083
12020,2,36337.6,8/27/2021,6/1/2024,1009
12020,2,45427.2,3/7/2022,6/1/2024,817
11740,2,36400,8/4/2022,6/1/2024,667
11690,2,39707.2,1/3/2023,6/1/2024,515
11740,2,35692.8,12/11/2023,6/1/2024,173
11740,2,33280,4/22/2024,6/1/2024,40
